lat,lon,flood_height,elevation,precipitation,in_zone,hazard_code,hazard_level,proximity_m,nearest_river_name,nearest_river_lon,nearest_river_lat,dist_to_nearest_water_m
14.630303,121.025757,0.0,28.5100765228,8.0,True,1,Low (0–0.5m),0.0,Unnamed,121.02650236283826,14.62764438395874,304.974790652241
14.673847,121.058876,0.0,52.8063011169,11.0,False,1,Low (0–0.5m),15.44129450558218,Unnamed,121.0708221805747,14.695849968597004,2754.0109434282344
14.673867,121.058884,0.0,52.8063011169,11.0,False,1,Low (0–0.5m),17.832661106491294,Unnamed,121.0708221805747,14.695849968597004,2751.6515077257927
14.496457,121.007439,0.0,9.46848678589,6.0,False,2,Medium (>0.5–1.5m),57.45808835696551,Unnamed,121.00534523648732,14.498059972045182,287.09958814659416
14.43601,120.987564,0.0,22.6609630585,7.0,False,1,Low (0–0.5m),95.2834026193329,Zapote  River,120.98430922895744,14.433050793222963,480.05772765769865
14.658797,121.068962,0.0,71.5064544678,11.0,False,1,Low (0–0.5m),123.96940728875052,Unnamed,121.07419261883685,14.643251557597289,1810.2114706320729
14.616882,121.064957,0.0,51.6550140381,9.0,False,1,Low (0–0.5m),87.46386773841117,Marikina  River,121.07653789733439,14.61771150115665,1251.257648879324
14.658864,121.068886,0.0,71.5064544678,11.0,False,1,Low (0–0.5m),134.46260299517766,Unnamed,121.07414434822856,14.643236162761056,1819.80629506576
14.608107,121.026985,0.0,14.7621536255,8.0,False,2,Medium (>0.5–1.5m),45.38448484527181,Unnamed,121.0260984914878,14.613064135461071,556.8251104716319
14.432397,121.021523,0.0,36.5415840149,8.0,True,1,Low (0–0.5m),0.0,Unnamed,121.01666865229531,14.431724662005015,528.7862876605412
14.657551,121.06768,0.0,69.7145233154,11.0,False,2,Medium (>0.5–1.5m),99.96772572028276,Unnamed,121.07277794703788,14.642800374643663,1722.234839004266
14.668626,121.076752,0.0,75.0572967529,13.0,False,1,Low (0–0.5m),33.16140155647745,Marikina  River,121.09425317668166,14.661783383305284,2031.7631944865736
14.626,121.026611,0.0,28.1248760223,8.0,False,2,Medium (>0.5–1.5m),55.9548757931109,Unnamed,121.02537149032926,14.626829279273895,162.04936938523585
14.62723,121.026688,0.0,28.2777023315,8.0,False,2,Medium (>0.5–1.5m),100.38183306804136,Unnamed,121.02668428328636,14.627645925289736,46.029154622228816
14.63078,121.034523,0.0,32.8475952148,8.0,False,1,Low (0–0.5m),40.99863506198757,Unnamed,121.03303146022792,14.626893158583727,459.1709392078959
14.625938,121.030197,0.0,30.6413536072,8.0,False,2,Medium (>0.5–1.5m),41.8384942599268,Unnamed,121.03040063122872,14.627389528720522,162.1213958821984
14.679472,121.079971,0.0,79.2669143677,13.0,False,1,Low (0–0.5m),2.291734269777878,Unnamed,121.0923575318782,14.686826807225232,1562.9201025132809
14.65753596,121.0651474,0.0,66.5628967285,10.0,False,2,Medium (>0.5–1.5m),106.8998796068624,Unnamed,121.07277794703788,14.642800374643663,1826.1561739109884
14.65752039,121.0660701,0.0,67.5904312134,10.0,False,1,Low (0–0.5m),32.725609865665774,Unnamed,121.07277794703788,14.642800374643663,1782.0386064911456
14.65749963,121.0678082,0.0,69.7145233154,11.0,False,1,Low (0–0.5m),115.33504568609428,Unnamed,121.07277794703788,14.642800374643663,1712.4793325760697
14.59546344,121.0790808,0.0,17.8703479767,10.0,False,1,Low (0–0.5m),101.25273644565377,Marikina  River,121.08061010639655,14.595605630343162,165.5534627042734
14.64241836,121.1211071,0.0,25.0083503723,15.0,False,2,Medium (>0.5–1.5m),0.4628159768643061,Unnamed,121.11668968438502,14.639036106420454,605.4653092995231
14.57361676,121.0765127,0.0,5.74423837662,10.0,False,1,Low (0–0.5m),8.133505335190252,Marikina  River,121.0745633418907,14.574497765517899,231.60943902793466
14.57920661,121.0483482,0.0,36.2512741089,8.0,False,1,Low (0–0.5m),37.391985944518126,Unnamed,121.0538663089701,14.584027511963674,798.9204345331159
14.6368596,121.050455,0.0,51.4034194946,9.0,False,1,Low (0–0.5m),102.41891001891878,Unnamed,121.05061929856198,14.631224536231636,623.8345118409133
14.64677938,121.0622514,0.0,62.3565101624,10.0,False,1,Low (0–0.5m),82.3766907403131,Unnamed,121.06886843442891,14.639945322794226,1039.3247661056012
14.68882935,120.9720728,0.0,13.4195594788,9.0,False,1,Low (0–0.5m),29.75085040699867,Unnamed,120.96572882044823,14.684794079040326,816.3807723015473
14.65221112,121.0709571,0.0,71.932800293,11.0,False,2,Medium (>0.5–1.5m),64.32321646646272,Unnamed,121.07399305752342,14.643187911881679,1050.7176675351586
14.65182706,121.0703723,0.0,71.932800293,11.0,False,1,Low (0–0.5m),30.23358950235516,Unnamed,121.07334825057976,14.642982263440814,1029.9435176153381
14.59085422,121.1421812,0.0,54.4768562317,0.0,False,2,Medium (>0.5–1.5m),3535.8945667404337,Unnamed,121.14477030307826,14.596410578094911,675.183151242401
14.59112417,121.1424602,0.0,0.0,0.0,False,2,Medium (>0.5–1.5m),3565.57750835928,Unnamed,121.14477030307826,14.596410578094911,635.7352917290204
14.59102034,121.1422322,0.0,54.4768562317,0.0,False,2,Medium (>0.5–1.5m),3540.705978554757,Unnamed,121.14477030307826,14.596410578094911,656.1779874130605
14.69006176,120.9719119,0.0,12.7455749512,9.0,False,1,Low (0–0.5m),95.54599985460524,Unnamed,120.96547932375454,14.685100602955277,884.0958721087809
14.65172067,121.0742776,0.0,71.9953613281,11.0,False,1,Low (0–0.5m),101.876362095279,Unnamed,121.0750494996659,14.643524838714285,910.7547796407713
14.65243688,121.0742776,0.0,71.9953613281,11.0,False,1,Low (0–0.5m),62.57831148298998,Unnamed,121.0750494996659,14.643524838714285,989.7058756622658
14.64861704,121.0689883,0.0,65.6942062378,11.0,False,1,Low (0–0.5m),55.8142410503629,Unnamed,121.07277794703788,14.642800374643663,762.2471420580018
14.64383485,121.0572306,0.0,57.9075469971,9.0,False,2,Medium (>0.5–1.5m),47.02527355057661,Unnamed,121.06366158413904,14.634508814805294,1243.0547517406349
14.64819146,121.0694979,0.0,65.7300643921,11.0,False,1,Low (0–0.5m),6.255588218273568,Unnamed,121.07277794703788,14.642800374643663,693.391339676479
14.74571089,121.0361448,0.0,64.9433135986,14.0,False,1,Low (0–0.5m),25.264034554591976,Unnamed,121.03530167872933,14.743911872374811,218.81324124512355
14.67026839,121.0794165,0.0,76.9619750977,13.0,False,1,Low (0–0.5m),108.66347312170788,Marikina  River,121.09425317668166,14.661783383305284,1853.7294888226463
14.65344373,121.0667594,0.0,67.6498794556,11.0,False,1,Low (0–0.5m),10.678277418654222,Unnamed,121.07277794703788,14.642800374643663,1344.4948133434664
14.64871528,121.0827891,0.0,37.3246040344,11.0,True,1,Low (0–0.5m),0.0,Marikina  River,121.0874058113642,14.649217122988876,500.4835614008778
14.65628471,121.0289969,0.0,35.693271637,9.0,False,1,Low (0–0.5m),61.04056466289912,Unnamed,121.02900431161144,14.65627735630963,1.1401102769091196
14.68501919,121.0799736,0.0,77.5776596069,13.0,False,1,Low (0–0.5m),19.11070724242415,Unnamed,121.08211618274136,14.694233512693645,1045.4493121139396
14.64230158,121.0603604,0.0,58.0288887024,10.0,False,1,Low (0–0.5m),33.54402484116107,Unnamed,121.06366158413904,14.634508814805294,932.8244257201126
14.53969079,121.0592298,0.0,8.31950473785,9.0,False,1,Low (0–0.5m),23.63060068183557,Unnamed,121.06080274127724,14.541481689000296,260.8118529697944
14.74686165,121.0436985,0.0,65.2277526855,14.0,False,1,Low (0–0.5m),87.52529573626443,Unnamed,121.0458575261369,14.742074413657061,578.5465646013755
14.5812486,121.0636381,0.0,62.3125190735,9.0,False,1,Low (0–0.5m),2.962998358606854,Unnamed,121.05683387194257,14.582187180685715,740.6229330294939
14.63934712,121.1254948,0.0,30.371257782,16.0,False,1,Low (0–0.5m),6.9536374914270125,Unnamed,121.12259347438807,14.636804243786111,420.5843788060826
14.6537707,121.0667862,0.0,67.6498794556,11.0,False,1,Low (0–0.5m),16.518803926736314,Unnamed,121.07277794703788,14.642800374643663,1374.9436380633983
14.44360194,121.0365555,0.0,32.4965934753,9.0,False,1,Low (0–0.5m),132.17356127056445,Unnamed,121.02661275618014,14.445359494408816,1089.7227313455294
14.65810257,121.0702444,0.0,72.9205703735,11.0,False,1,Low (0–0.5m),54.14809226161624,Unnamed,121.0750494996659,14.643524838714285,1694.2040065772308
14.55738134,121.0905943,0.0,5.98287820816,11.0,True,1,Low (0–0.5m),0.0,Unnamed,121.09140823309633,14.555573498338196,218.4423221260848
14.65765405,121.0107609,0.0,19.3463172913,9.0,False,1,Low (0–0.5m),62.77459408807128,Unnamed,121.01385622677486,14.655187316703092,430.9633849156263
14.64043127,121.0648772,0.0,55.1138572693,10.0,False,1,Low (0–0.5m),19.161819628407976,Unnamed,121.06886843442891,14.639945322794226,433.37639607822865
14.64035082,121.0650221,0.0,55.1138572693,10.0,False,1,Low (0–0.5m),31.15724250234221,Unnamed,121.06886843442891,14.639945322794226,416.8375467162441
14.65754095,121.0682856,0.0,70.8740692139,11.0,False,1,Low (0–0.5m),62.17796048429602,Unnamed,121.07320013307795,14.642935023992955,1700.8106111081913
14.5685391,121.0597301,0.0,33.3664093018,9.0,False,1,Low (0–0.5m),116.62468915050626,Unnamed,121.05819895829258,14.565519086402022,372.71924743688703
14.48652373,121.0214357,0.0,19.6389961243,7.0,True,2,Medium (>0.5–1.5m),0.0,Unnamed,121.0239971401903,14.489639586646959,441.77239791887547
14.77274289,121.0552408,0.0,68.3417205811,16.0,False,1,Low (0–0.5m),63.45707355079387,Unnamed,121.05852545400832,14.77643367738617,540.2844941838573
14.61917544,121.0495994,0.0,42.9330215454,9.0,False,1,Low (0–0.5m),3.6999851724190185,Unnamed,121.04738248402826,14.629505656482092,1167.8466967453924
14.59077505,121.0588155,0.0,42.8373184204,9.0,True,1,Low (0–0.5m),0.0,Unnamed,121.05382508187019,14.586155504713997,742.0023650366455
14.59070107,121.1424602,0.0,0.0,0.0,False,1,Low (0–0.5m),3567.7518587948507,Unnamed,121.14477030307826,14.596410578094911,679.0624841259589
14.64706669,121.0633794,0.0,62.7913284302,10.0,False,1,Low (0–0.5m),81.2831556236685,Unnamed,121.0694086380021,14.64040906260996,982.2198545135258
14.5622996,121.0496557,0.0,18.3568344116,8.0,False,1,Low (0–0.5m),30.359604160579384,Pasig  River,121.05300958236874,14.566636734059623,600.8514496570469
14.64761628,121.0644025,0.0,63.6019172668,10.0,False,1,Low (0–0.5m),44.75174776308243,Unnamed,121.07026425344,14.641143562852596,954.9358547068936
14.64664833,120.9774641,0.0,13.4103212357,8.0,False,1,Low (0–0.5m),57.36547596957338,Unnamed,120.97518908258246,14.645343944431671,284.4689886949149
14.65245154,121.0711321,0.0,72.1060638428,11.0,False,1,Low (0–0.5m),74.24317844148705,Unnamed,121.07422414590839,14.643261612448766,1070.1311105335412
14.64705891,121.0633365,0.0,62.7913284302,10.0,False,1,Low (0–0.5m),83.92119390734248,Unnamed,121.06938053874802,14.640384940771616,984.6309616046475
14.63332236,121.0702363,0.0,52.5322418213,10.0,True,2,Medium (>0.5–1.5m),0.0,Unnamed,121.06883394236934,14.634841182844177,226.00702262951302
14.7871457,121.0678921,0.0,74.2497253418,19.0,False,3,High (>1.5m),1113.538039370118,Unnamed,121.06534716588175,14.77640305109766,1219.9714236575853
14.66891789,121.1285958,0.0,34.5287971497,17.0,False,3,High (>1.5m),4.391324684973506,Nanga  River,121.12833651782321,14.667952309499986,110.43854223921144
14.64243283,121.0945461,0.0,14.8908691406,13.0,True,1,Low (0–0.5m),0.0,Marikina  River,121.08999713850083,14.641227342102802,507.93758643716626
14.64326955,121.0691473,0.0,58.6569480896,11.0,False,1,Low (0–0.5m),84.90045980566353,Unnamed,121.07048122662299,14.641314737417815,259.7105629570771
14.64325917,121.0691366,0.0,58.6569480896,11.0,False,1,Low (0–0.5m),83.43175146756592,Unnamed,121.07046888932977,14.641306756911781,259.3917826821868
14.64675732,121.0678492,0.0,62.9480056763,11.0,False,1,Low (0–0.5m),81.75908397070374,Unnamed,121.07123183937783,14.641800276881227,658.5791775662497
14.65359257,121.0629944,0.0,62.8636283875,10.0,False,1,Low (0–0.5m),10.743758763204465,Unnamed,121.0710999293686,14.641714950217814,1578.0442250457174
14.6524417,121.0689194,0.0,71.2519226074,11.0,False,1,Low (0–0.5m),105.67822672516547,Unnamed,121.07277794703788,14.642800374643663,1145.0404343987398
14.65196681,121.0685948,0.0,71.2519226074,11.0,False,1,Low (0–0.5m),126.2832088769221,Unnamed,121.07277794703788,14.642800374643663,1109.975035767369
14.65196422,121.0685868,0.0,71.2519226074,11.0,False,1,Low (0–0.5m),126.49015496474154,Unnamed,121.07277794703788,14.642800374643663,1110.0634537414933
14.65219777,121.068635,0.0,71.2519226074,11.0,False,1,Low (0–0.5m),145.76307847306174,Unnamed,121.07277794703788,14.642800374643663,1131.6635898411253
14.52317247,121.0164366,0.0,13.1804542542,6.0,False,1,Low (0–0.5m),35.42327648733603,Unnamed,121.01941861852127,14.52951225450824,771.7176211388205
14.56631963,121.0249588,0.0,9.97327899933,7.0,False,1,Low (0–0.5m),7.8795989516469405,Pasig  River,121.02915861886186,14.570394880410445,638.9666643403087
14.52881038,121.0167678,0.0,8.94515037537,7.0,True,2,Medium (>0.5–1.5m),0.0,Unnamed,121.01772983487011,14.53042360171285,206.45975387055734
14.62818846,121.0773701,0.0,30.4271450043,11.0,False,1,Low (0–0.5m),4.928424239877101,Marikina  River,121.08109938022393,14.628219214099342,401.8369338703924
14.6018221,121.1076531,0.0,11.4487142563,12.0,False,2,Medium (>0.5–1.5m),94.6532480688339,Unnamed,121.1077998490666,14.60163482923123,26.06737530353712
14.70572983,121.0210783,0.0,31.7705879211,11.0,False,1,Low (0–0.5m),56.24515131383443,Unnamed,121.01712088056391,14.706793884588294,442.23222548028264
14.6163296,121.1113251,0.0,11.9897632599,13.0,False,1,Low (0–0.5m),914.7384852152936,Unnamed,121.11243325822028,14.615097192908445,181.26230314747198
14.73141728,121.0524426,0.0,65.0312652588,14.0,True,1,Low (0–0.5m),0.0,Unnamed,121.05641814277455,14.739696924901637,1011.3426709109531
14.64305157,120.9894321,0.0,21.0935211182,8.0,False,2,Medium (>0.5–1.5m),83.18836257181016,Unnamed,120.9759576008724,14.643479220121078,1452.6016918832788
14.55829912,121.0450916,0.0,24.0706062317,8.0,False,1,Low (0–0.5m),40.75983066671072,Pasig  River,121.04554914952077,14.568935325377474,1178.0453840506048
14.6870982,121.0479928,0.0,56.1043243408,11.0,False,1,Low (0–0.5m),100.41884161544353,Unnamed,121.06393591017795,14.698886779786402,2156.649446835196
14.66243469,121.0164964,0.0,21.9129600525,9.0,False,1,Low (0–0.5m),64.31561562674226,Unnamed,121.01724191071165,14.661587710541552,123.43509794429062
14.61665559,121.1092245,0.0,12.3427562714,13.0,False,1,Low (0–0.5m),719.7624514772865,Unnamed,121.10824550119929,14.615362217212539,177.79692448684946
14.66099328,121.0665295,0.0,69.8663635254,11.0,False,1,Low (0–0.5m),78.03951803160206,Unnamed,121.07277794703788,14.642800374643663,2122.8009855647415
14.65897965,121.0695229,0.0,72.5123748779,11.0,False,1,Low (0–0.5m),134.9390882813043,Unnamed,121.07475462863862,14.643430797252057,1810.606646451486
14.68091584,121.0887489,0.0,76.3566970825,14.0,False,1,Low (0–0.5m),9.931786880948644,Unnamed,121.09318588891377,14.685816023429732,722.8247193016068
14.50541168,121.0278842,0.0,16.2054538727,7.0,True,2,Medium (>0.5–1.5m),0.0,Unnamed,121.02776400863627,14.505971981769,63.34339535178182
14.57645147,121.0273545,0.0,6.76014614105,8.0,True,1,Low (0–0.5m),0.0,Unnamed,121.02600064382975,14.574885885131934,226.51031283198947
